id,deceptive,hotel,polarity,source,text
333,truthful,palmer,positive,TripAdvisor,beautiful place european charm complaint great location never like parking chicago though 35 night next door large beautiful lobby touch class fantastic location downtown navy pier great grant parkmillenium park tooloved
334,truthful,amalfi,positive,TripAdvisor,arrived weekend stay really enjoyed hotel cocktail hour full people could get second night went earlier nice staff helpful good knowledge area room modern clean stay
335,truthful,intercontinental,positive,TripAdvisor,spent two night intercontinental business trip tremendous towering hotel one best location chicago right magnificent mile superbly convenient shopping well placed business area room historic tower 1920s masonic club converted enormous expense effort worthwhile room large well furnished beautiful bathroom contained separate shower cubicle breathtaking view michigan avenue superb recreation centre impressive swimming pool beautiful bar good restaurant zest serf great breakfast wifi room 995 per day tea coffee making facility trouser press ironing board iron staff friendly anxious please recommend hotel strongest possible term expensive difficult find better one chicago
336,truthful,amalfi,positive,TripAdvisor,would definitely recommend hotel anyone wanting accommodation chicago ideal position lovely quiet room good facility complimentary breakfast well received manager evening drink reception excellent always tipped staff serving drink inhouse amalfitini cocktail good staff friendly helpful ever return chicago would certainly stay there nothing bad say hotel
337,truthful,palmer,positive,TripAdvisor,stayed 5 night visiting chicago first time location great hotel recently renovated room spacious two bathroom lobby great place chill drink didnt eat restaurant good one nearby beside art institute cultural centre macys staff friendly would recommend base tour city
338,truthful,allegro,positive,TripAdvisor,minus hotel provide free morning coffee kimpton hotel great place stay theater rate say morning coffee robe room took long time hour great place concierge excellent
339,truthful,allegro,positive,TripAdvisor,stayed allegro several day august 2004 would defintely stay large room huge bathroom although property converted theater room may vary size layout lobby comfortable big sofa chaise lounge nice place enjoy simple 2 choice munchies pleasant wine reception night much going immediate vicinity theater traffic short cab ride michigan avenue shopping river north restaurant
340,truthful,palmer,positive,TripAdvisor,attended conference palmer house truly surpassed expectation idea would large nice many amenity also didnt realize around corner milenium park art institute met door friendliest staff even long line checkin entire process 10 minute enjoyed room uptodate tv decent size bathroom comfortable bed fantastic breakfast buffet well delicious takeout lunch main restaurant paid 200night conference seemed quite fair considering downtown chicago stayed sofital much upscale also paid 300night
341,truthful,amalfi,positive,TripAdvisor,hotel cannot beat location price atmosphere location ideal corner state kinzie fantastic restaurant bar around including house blue harry carays stayed corner king room room amazing two four wall floor ceiling window even 5th floor great view surrounding area decor amenity unmatched decor clean simple luxurious hotel easy miss street level shouldnt staff extremely friendly accommodating perfect home base plan revolve around river north state street shopping clark street nightlife even youll mag mile short cab ride away weve officially named downtown hotel choice
342,truthful,palmer,positive,TripAdvisor,bring new puppy business trip stayed palmer house service wonderful staff friendly towards dog owner even stopped tell nice dog easy access red line midway valet prompt retrieving car recommended calling advance car waiting
343,truthful,amalfi,positive,TripAdvisor,hotel great great area right downtown close everything daily happy hour great food wine premium liquor free breakfast even better actually believe everything included breakfasthappy hourbusiness centerwifi room king size facing back building really clean new comfortable small touch book cd enjoy made room feel le like hotel would highly recommend
344,truthful,intercontinental,positive,TripAdvisor,attending training conference chicago opted book room thru one online discount program rather stay rather sterile pedestrian hotel conference held booked 4 night intercontinental pleased elegance convenient location easy walk conference lobby room hotel life storied reputation indoor pool seems imported set busby berkeley movie even tho conference hotel location mag mile quick jaunt restaurant theater made pleasant stay affordable price
345,truthful,intercontinental,positive,TripAdvisor,slated two night chicago june 12 14 2007 could onyl get intercon night booked handicapped room since left reading review property decided move two night one stay second night hotel monaco course upon checkin given suite nice room great linen clean bathroom quiet parking really high 48 understand peopel saying room need updated everything clean worked well ost room bit dark late night drink bar reasonably priced eat menu seemed pretty good albeit typical hotel markup expected thought place everything needed happy room staff linen housekeeping much better others indicated
346,truthful,allegro,positive,TripAdvisor,best hotel bargin chicago overly unhappy small room great hotel redone kimpton great hotel chain really provides sense escape fun hotel location lasalle next cadillac theater 4 star resturant enjoyed relaxed atmosphere amazing italian meal wine list one best city great restaurant kimptons social hour 5 6 wine hotel sit designer kind london circa 1968 couch fire place nearby lost art form relaxation fellow guest super animal friendly provide complete service dog wish bring exercise room great spa well two kimptons money allegro best value location always consider kimptons never disappoint ever used
347,truthful,amalfi,positive,TripAdvisor,lovely hotel six floor making easy get elevator reception building dwarfed amongst skyscraper around trump huge new tower street amalfi look recently refurbished modern warm inviting bedroom quite spacious lovely linen comfortable bed bathroom quite small roomy enough aveda tolietries constant hot water shower continental style breakfast set fresh every morning front elevator every floor great stumble bed grab coffee etc robe slipper provided without get dressed formal breakfast really enjoyed manager evening cocktail reception especially amalfitinis nice way relax hard day shopping location great shop transport museum etc easy walking everywhere staff also friendly welcoming would definately stay
348,truthful,amalfi,positive,TripAdvisor,stayed amalfi hotel always excellent time different usually book direct hotel however found slightly better deal booking expedia saved 100 staff great arrived early room waiting placed 6th top floor quiet comfortable overall good get definitely continue stay im chicago remember hotel close everything downtown magnificent mile lot restaurant etc everything within walking distance
349,truthful,amalfi,positive,TripAdvisor,stayed two day first week january hotel quiet got big corner room staff friendly decor modern there huge choice pastry cake bread breakfast take back room free hors doevres drink great antipasti olive bread cheese meat marinated vegetable really easy hotel stay fairly central couple block away l quiet despite building work opposite youre chicago stay
350,truthful,amalfi,positive,TripAdvisor,spent wonderful night amalfi friend evening reception nice staff attentive breakfast plus room cozy clean would hesitate go back
351,truthful,allegro,positive,TripAdvisor,booked via pricelinecom weekend getaway got room 75 per night arrived via midway took orange line within block hotel 2 hotel easy find never felt uncomfortable neighborhoodarea saw homeless panhandler walked place great location hotel 56 cab ride major attractionsshoppingrestaurants hotel almost gawdy colorsdecor different cruise ship decor annoying decor mean check painless service great heard noise whatsoeverthe report thin wall greatly exaggerated wall concrete thickwe heard nothing night highly recommend hotel room small crowded two peoplethey old style hotel roomsvery classic
352,truthful,palmer,positive,TripAdvisor,stayed october 31 november 5 cconference beautiful hotel location perfect art institute millenium park short 2 block walk hotel room small beautiful bed comfy plenty pillow ala coffee maker roomthe staff helpful friendly id stay
353,truthful,intercontinental,positive,TripAdvisor,stayed intercontinental entire week business part elegant convenient visit stayed historic tower nice room great view attentive staff convenient location north tribune tower river nice fitness club 16 entire stay downside couldnt get feeling nickle dimed 10 day wifi 6 bottle water room 26 minibottle wine fridge tipping multiple staff carrying bag etc inhouse restaurant zest zagat rated though im sure within 5 minute walk plenty great restaurant much better food zest next time need near loop id stay intercontinental
354,truthful,amalfi,positive,TripAdvisor,wonderful experience super great helpful friendly staff angie front desk made sure husband birthday would great room beautiful angie suggested go sullivan dinnerperfect choice make reservation usbest seat house special dessert wowabove beyond hotel staff done u beforelooking forward staying thanks
355,truthful,palmer,positive,TripAdvisor,returned week chicago family hotel perfect u location great kid loved pool place wind day museum touring ball game etc checked hilton honor desk opposed regular check line even though reservation priceline reduced rate gave u pick room room large closet helped amount gear u used valet parking hasselfree great experience would stay
356,truthful,amalfi,positive,TripAdvisor,review little late husband first stayed amalfi 806 totally based review read website totally wowed loved location room aveda bath product loved evening reception breakfast floor returned chicago 3 girlfriend 907 booked u suite amalfi great room spacious girlfriend quite pleased stay next time im chicago p honor government rate
357,truthful,intercontinental,positive,TripAdvisor,recently stayed intercontinental hotel week hotel wonderful location service great found staff helpful prompt highly recommend intercontinental travel need whether business pleasure
358,truthful,palmer,positive,TripAdvisor,returned weekend palmer house normally stay north mag mile wanted closer soldier stadium art insitiute time able upgrade suite upon arrival half price paid regular room four season two week earlier suite huge basic living room dining room kitchenwet bar area one large room three additional bedroom added use connecting door room spotlessly clean even smelled good lovely soap robe etc lot large closet bathroom older well maintained much better one four season furniture nice worn spot bed linen excellent room service fast food service great pool workout area clean well maintained one small problem burned lightbulb one lamp maintaince arrived quickly new bulb wouldnt allow tip checkin somewhat slow hotel sold several week large hotel move lot people room also hotel view configured like e palmer house good value money
359,truthful,palmer,positive,TripAdvisor,wife stayed 2 night loved stay booked u virgin atlantic booked flight london chicago quite sure expect reassured hilton brand name event found airline knew suggested hotel arrrival got warm welcome check quick efficient interior hotel spectacular look like refurbished reflect decor would built room given good size 1 queen bed particularly comfortable hotel conveniently located restaurant nearby first night ate hotel gourmet restaurant lockwood disappoint breakfast also served restaurant buffet morning good value quality offered generally found service hotel good staff helpful nice touch checked hotel go next destination car booked pick u minute late arriving member staff supervising doorman saw u looking bit lost came assist u find car arrive overall would thoroughly recommend hotel business leisure stay quality value money
360,truthful,palmer,positive,TripAdvisor,booked hotel using point credit card arrived immediately greeted friendly face arrived several hour checkin however let u checkin early also gave u free room upgrade hotel absolutely stunning addition state street many thing shopping dinning theater also close public transportation would like go united center airport hotel also allowed u late checkout additional charge room dark quiet slept
361,truthful,allegro,positive,TripAdvisor,stayed king suite hotel allegro memorial day weekend paid 130night definitely bargain suite huge living room couch two chair desk large bathroom bedroom two closet room recently renovated clean comfortable bed friendly staff great location near train bus evening wine reception morning coffee provided allegro isnt fivestar hotel great place money note friend stayed nonsuite room reported small upgrade possible
362,truthful,allegro,positive,TripAdvisor,husband stayed hotel allegro march 2006 great time upgraded suite enjoyed jacuzzi tub mr bubble animal print robe luxurious king sized bed suite nice problem noise room street boutiquey lobby lovely enjoyed complementary wine hour staff attentive stay kimpton hotel made firsttime trip chicago memorable would return
363,truthful,allegro,positive,TripAdvisor,great time centerally located chicago walking around easy pleasent staff amazing helpful parking bit steep expected room nice bed linen confortable yoga mat rental wonderful well wonderful relaxing experience overall
364,truthful,intercontinental,positive,TripAdvisor,stayed 3 night booked via hotwire upgraded historic tower got big room nice viewservice great valet parking efficient expect 53 dollernight location best
365,truthful,allegro,positive,TripAdvisor,allegro downtown chicago great stay part kimpton group boutique hotel allegro offer classy stay beautiful room moterate price offer complimentary decent wine gratis late afternoon hotel allows access everything loop offer remarkable city would recommend parking outside downtown area taking el loop leaf 2 minute hotel otherwise looking hefty parking fee car dont need part city room small beautifully done great colorscomfortable bed case great view go kimpton group website sign special alerted great rate certain day kimpton great job property class act
366,truthful,palmer,positive,TripAdvisor,booked hotel 75 hotwire midlevel expectation one night totally blown away arrived sunday night gave car valet 51night lobby social people watching scene swank music checkin smooth easy asked upgrade told free upgrade 3rd party booking upgrade suite available cost passed since 1 night stay asked nice quiet room away noisy housekeeping ice machine received room 10120 room huge 2 bed felt like 400 square foot newly renovated last year bell hop told room small totally lucked service start finish top notch everyone smile face always spoke great respect made u feel welcome ordered room service 1045 pm arrived 12 hour food soso pancake lockwood breakfast good food good service strong coffee hotel right state street shopping fyi room floor 15 renovated last year rest done 5 year ago price great bargain complaint bathroom small
367,truthful,allegro,positive,TripAdvisor,youre chicago want stay loop allegro hotel perfect centrally located stylish room attentive staff stayed hotel 3 night pleased everything bed comfy plenty fluffy pillow large flat screen tv radio ipod docking station bathroom hip clean everyone came contact friendly helpful last day ordered room service meal perfect delivered time kitchen called see everything alright never kind follow service ive stayed palomar dc another kimpton hotel received exceptional service definitely see kimpton hotel next destination
368,truthful,amalfi,positive,TripAdvisor,spent three night amalfi hotel chicago business booked kingcorner room loved largest room ive ever hotel chicago incredibly comfortable clean breakfast evening cocktail nice bonus location couldnt beat walking distance river loop michigan ave shopping convenient public transportation noticed number review commented noise yes street noise building across street construction noise usually 7304 want sleep late week ask room back side really downtown chicago going silent want silence stay suburb want great hotel great price right thick everything stay amalfi
369,truthful,palmer,positive,TripAdvisor,couple year since stayed got night last weekend hotwire paid 100 stayed saturday night impressed redecorating done hotel lobby always great room little shabby past hotel redecorated last year location still amazing berghoff open great restaurant within walking distance
370,truthful,intercontinental,positive,TripAdvisor,stayed hotwire got amazingly low rate 60 odd dollar nightly 2 night stay last may room u small view anything except wall part hotel clean tastefully decorated cozy great vacation walking town ended near planetarium turned around saw skyline chicago wow anyway hotel great service great room nice would recommend hotel anyone though work front desk hotel previous person comment wasnt able get adjoining room well internet site dont guarantee thing like anyway youve got call hotel direct verify thing like there note internet site well room typelocation guaranteed 5 star 5 hotel
371,truthful,amalfi,positive,TripAdvisor,already wrote review free stuff get im going write location like walk place close everything taste chicago 4th july let tell best taste city ever massive took 10 min walk took train airport around 200 solid 45 min 200 complainand approx 10 walk hotel pretty much walked everywhere walked entire magnificent mile strip went blue navy whatever dock called favourite bar pop champagne wow love champagne course john hancock centre lot shopping
372,truthful,amalfi,positive,TripAdvisor,decided book amalfi cancelling reservation different hotel reading review ta blown away review amalfi ta decided check able secure great price hotel room disappointed asked put quiet room interview next day room quiet great location complaint right next fitness center could hear people running treadmill day however quieted night could hear anything room enormous chicago pleased hotel provided free breakfast good free internet free gym access hotel block magnificient mile walked everyday shopping say doorman truly gem friendly wish front desk staff friendly plan stay amalfi anytime visit chicago future
373,truthful,intercontinental,positive,TripAdvisor,got awesome deal priceline friday sunday stay 75 night hotel centrally located michigan avenue magnificent mile walk ton shop plenty restaurant handy well hotel staff friendly room gorgeous modern decor drab typical like chain hotel staying chicago definitely staying price valet parking overnight insane 42day expect big city
374,truthful,intercontinental,positive,TripAdvisor,fabulous hotel location directly magnificant mile surrounded finest shopping curtious staff excellent restaurant bar hotel one best chicago room clean fresh public area comfortable staff concierge front desk extremely helpful place stay cnetre action chicago highly recommended
375,truthful,palmer,positive,TripAdvisor,spent three night hotel girl weekend staff wonderful room beautiful location great take train directly midway walk one block hotel close museum restaurant stayed always prof great choice trip chicago
376,truthful,amalfi,positive,TripAdvisor,stayed one night hotel staff extremely friendly polite room clean large decor redone best perk complimentary continental breakfast floor morning free cocktail hour premium drink great appetizer night got great rate would go back great location walking around
377,truthful,allegro,positive,TripAdvisor,fan kimpton hotel however never experienced top service hotel allegro even visit concierge mark kraemer advised u thing see booked ticket advance second city welcomed warmly arrival bellman checked u came went hotel staff personal interest making stay great experience hotel next city hall business large quiet room used room servicethe meal came quickly included bonus fruit cup enjoyed pasta night 20 dollar three course meal 312 restaurantthe starter dessert wonderful main pasta bit salty complaint makefrom start finish want attentive service place thank hotel allegro great stay cant wait return
378,truthful,allegro,positive,TripAdvisor,loved hotel reasonable downtown chicago older hotel great reno bit overthetop design still lovely charming clean room friendly staff theyre also amazingly petfriendly welcomed 130lb mastiff cross gift bag treat direction offleash area even cute blackboard visiting dog name
379,truthful,amalfi,positive,TripAdvisor,small boutique hotel tucked away perfect location loop miracle mile two block west wrigley building convenient restaurant etc staff doorman desk folk extra nice accommodating delicious breakfast floor ultraconvenient evening happy hour generous morning paper welcome bedding comfortable second stay certainly last love chicago hotel one reason
380,truthful,intercontinental,positive,TripAdvisor,stayed hotel one night hotel excellent comparable quality marriott sheraton perhaps superior location definitely much better whatever trip purpose business leisure drop bag take walk magnificent mile loved
381,truthful,amalfi,positive,TripAdvisor,wife returned 3 night stay amalfi hotel chicago enjoyed everything hotel importantly room perfect plenty space great jazz cd room wonderful bathroom one comfortable bed ive ever slept staff helpful every request amalfi offer great continential breakfast every floor morning good coffee great selection pastry fruit jucies also enjoyed manager reception one evening offer great choice complementary cocktail antipastas guest would highly recommend hotel
382,truthful,intercontinental,positive,TripAdvisor,reading recent review im really perplexed didnt know expect pleasantly surprised past review negative positive stated cant beat location hotel perfect big spacious room old tower avoided expensive pitfall hotel extra bottled water item room fridge bed great room kept clean staff friendly great martini hotel bar really cant understand negative review know cant please everyone case simply dont believe claim ive traveled lot stayed plenty hotel great hotel
383,truthful,palmer,positive,TripAdvisor,stayed palmer house 150night corporate rate bed excellent linenstowels top line find room shabby reviewer noted palmer house 130 year old room older woodwork classic furniture think lends ambience place expensive im sure id stay company werent picking tab hotel still aweinspiring
384,truthful,palmer,positive,TripAdvisor,got back great weekend chicago complaint palmer house easy get oharethe blue line el train 2 block walk train station hotel beautiful staff super friendly go way help booked airhotel package deal expedia expected stay room full size bed 45 extra per night upgraded excutive level best decision trip beautiful room king beddown comforterrobesplush towel etcit also included nice continental breakfast morningall day snack beverage great happy hour took advantage every day location greatlots shopping along state st get magnificent mile 5 cab ride 20 minute walk well back chicago palmer house
385,truthful,allegro,positive,TripAdvisor,stayed 2 night may 2008 say hotel exceptionally clean modern funky free wine tasting evening restaurant served good breakfast staff lovely helpful throughout stay hotel located within walking distance metro system also close shopping restaurant sight room lovely althou bathroom slightly compact side back
386,truthful,intercontinental,positive,TripAdvisor,became ambassador member spending mother day chicago intercontinental received room upgrade exceptional room saturday night stay best 99 ever spent mother day special welcoming chocolate covered strawberry began weekend high note concierge continued arranging wonderful dinner moderately priced great sunday breakfast topped mother day chicago super loved enough back labor day weekend another package
387,truthful,allegro,positive,TripAdvisor,apprehensive reading negative review hotel allegro however stay without problem staff could friendly helpful room huge plenty room move around without bumping one another bathroom small well appointed overall clean interestingly decorated room pleased others complained able clearly hear people adjacent room must lucked way experience although could occasionaly hear people talking hallway one reviewer complained rather bitterly area said dangerous cant even begin understand found extremely safe area also close public transportation used train exclusively got around quite well without car would definetly stay recommend others
388,truthful,allegro,positive,TripAdvisor,nice hotel small adequate room decor lovely daughter spent 5nights saw wicked street used public transportation get around town bit disappointed barrestaurant opened closed kitchen without regard posted hour room description boasted safe large enough accomodate laptop brought mine informed checkin safe every room mine side note surprised nearly shop many restaurant closed 6pm area even 711
389,truthful,allegro,positive,TripAdvisor,stayed several time always found clean comfortable bed given choice breakfast free cocktail thought nice touch room small adequate location great close l train also close train station always walk union station
390,truthful,allegro,positive,TripAdvisor,ive stayed allegro couple time like kimpton property classic old hotel thats beautifully updated found staff cordial really like corporate culture theyre petfriendly although wasnt travelling dog got recycling bin room aveda product bath dont clean toxic chemical room arent huge bathroom arent youre going get hilton allegro lack square footage make cool ok may little pricey im willing pay bit considering higher cost business responsibily
391,truthful,allegro,positive,TripAdvisor,booked hotel second leg chicago stayit great lion king package pricey reasonable given ticket cost suite room greatclassical music greeted u entered room long day sightseeing shopping nytimes chicago tribune door every morning one block washington el train station never saw small room every one apparently doesnt like suite room fun kid loved dunkin doughnut corner bakery block city hall picasso structurethis great place book also use golden touch limo servicereasonable omar super guy
392,truthful,intercontinental,positive,TripAdvisor,stayed ich chicago business november 2006 loved royal ambassador member upgraded beautiful junior suite separate living working area 2 bathroom upgrade place upon arrival beautiful fruit basket waiting coffee table even nice young lady escort room suite beautifully furnished art deco feel thing regretted stayed one night definitely stay next visit
393,truthful,amalfi,positive,TripAdvisor,attended bachorette party chicago aug 2005 10 girl total 5 room hear one complaint anyone entire extended weekend never chitown booked hotel based review ta disappointed staff wonderful happy hour fabulous room nice clean great double headed shower aveda product extra bonus also get free internet room hotel chic hip without pretentiousness still talk wonderful time agree ever go back chicago staying amalfi trust pic dont justice
394,truthful,intercontinental,positive,TripAdvisor,stayed intercontinental three night last weekend located fantastic spot magnificent mile right near chicago river nbc building double room main tower room clean updated staff friendly helpful negative hotel pay extra use fitness centre internet access also parking high 45 valetday overall great stay would recommend hotel paid 90 priceline felt reasonable price
395,truthful,intercontinental,positive,TripAdvisor,looking hotel truly best location intercontinental itright magnificent mile next chicago river across wrigley building daughter stayed getaway quickly able get milennium park shopping navy pier great dining exploring festival strolling beautiful area along lakefront chicago river checkin easy treated courtesy throughout stay maria one concierge especially helpful finding u unique place eat room lovely comfortable although tub didnt drain well wonderful stay
396,truthful,intercontinental,positive,TripAdvisor,wife stayed long weekend great checkin staff changed room single bed without question bar served best martini room well decorated spacious although get little tight bathroom door bell staff accomodating walked wife room arrived late would definitely stay
397,truthful,intercontinental,positive,TripAdvisor,hotel beautiful excellent location minor issue hotel clearly geared toward convention business crowd charge almost everything although incur room little small class hotel overwhelmingly small true complaint elevator slow comparison stayed equally aged hotel different city trip intercontinentals significantly slower thats little nit pick staff excellent doorman highlight hotel bar also nice hotel immaculately clean would definitely travel hotel
398,truthful,amalfi,positive,TripAdvisor,hotel wonderful college student went mom weekend liked pro front desk staff helpful knew great place eat get breakfast pastry coffee tea muffin etc fresh drink hors doeuvres yummy room clean well decorated lot people different age stayed con far museum
399,truthful,amalfi,positive,TripAdvisor,second time staying much looking forward weekend amalfi based well first stay turned better anticipation bed comfortable 2 headed shower large bathroom hotel also pleasantly quiet easy checkin room near exercise room helped motivate u get hour morning workout able grab complimentary fruit pastry juice coffee floor breakfast every floor great view room dont think great view room since 5 floor didnt need drive take cab jump l whole weekend since hotel centrally located easily walked bar blue club restaurant hancock tower loop waterfront hotel highlight hotel complimentary happy hour free topshelf drink wonderful meat cheese pepper bread ran 530 700 great warmup nice dinner alone saved u bundle money would spent eating drinking evening extra moneysaving tippark selfpark lot 2 block west hotel kinzie 24 per night week 6 per night weekend think hotel charge 30 40 per night park
400,deceptive,fairmont,positive,MTurk,husband visited fairmont chicago millennium park honeymoon customer service amazing time booked packege time checked everything absolutely amazing people proficient respectful thoughtful fairmont lounge wine room bar restaurant couldnt decide wanted go first put bag headed wine room totally delicious also got free wine honeymoon glass wine hit spa excellent everything smell like honeysuckle everyone smile time stayed gold room although little bit smaller thought would definitely satisfied huge king bed even bigger pillow husband relaxed fluffy white bath robe sipped champagne watched sparkling light city wonderful experience never forget four thumb
401,deceptive,conrad,positive,MTurk,wife booked deluxe accessible room beautiful hotel three night wonderful photo dont hotel justice couldnt ideal stay room spacious clean bathroom sparkling every amenity one could imagine bed felt like delivered view downtown chicago spectacular top hotel staff extremely helpful explained best route restaurant wanted eat even went far securing u reservation place knew would busy believe everything good read visit chicago stay conrad chicago
402,deceptive,hyatt,positive,MTurk,quite simply hyatt regency chicago business traveler best friend recently attend seminar chicago stayed hyatt say impressed would understatement centrally located heart downtown hyatt perfected art ultimate guest satisfaction arrival staff go overdrive make feel like guest huge hotel room big elegantly furnished 100 percent cotton linen room came equipped flat screen tv wifi high speed internet room service quite extensive menu went way accomodate also car rental site restaurant cocktail bar 24 hour dining room state art conference room high tech feature also catering limo service staff multilingual concierge service professional pamper head toe part hotel definitely worth price definitely return business traveler tourist want pampered regret could stay much longer
403,deceptive,conrad,positive,MTurk,conrad chicago 500 plan flew tired checked confad chicago first got creepy employe floor filthy got room 5th level dashed towards elevator suite case hand entered thats started see beauti place wall polished wood even small acheater unit good ting made place great carpet velveteen true luxurious hotel found room greeted golden door nob living paradise got room perfect room perfect 68 degree shocked find confrotable bed perfect leather pillow huge blanket didnt think could get better look bathroom perfect stone gold water actually good taste like grape shocked fell uncontentious drowning cause face fell toilet woke wont believe fast assistance save life back floor guess say window swimming pool huge olympic sized swimming pool great got beach suit went heated dont think leave swimmer pretty nice rich people alright though little big stuck much came dinner time perfect must say extremely satisfied visit time fly back cam plan took im going miss hotel 1010
404,deceptive,hyatt,positive,MTurk,girlfriend stayed hyatt chicago shopping trip city june 2010 found great deal orbitzcom decided give try location perfect michigan avenueon chicago river easy walk mag mile get shop without pay cab rent car hotel right next palm restaurant within walking distance several place eat fancy china grill yumand affordable corner bakery room recently remodeled clean spacious lucky get room good viewbe sure ask view office building next door lobby typical hyatt big spacious lot plant service good around excellent experience great deal
405,deceptive,omni,positive,MTurk,husband recently traveled chicago mini vacation stayed omni chicago hotel downtown area hotel simply beautiful time walked front door day left treated royalty never treated well greeted staff sincerely seemed love job stayed superior corner suite view city amazing thing ever seen room spacious clean king size bed extremely comfortable room didnt seem like hotel feeling home separate living room area wonderful husband sat one night stared window skyline mesmerizing ordered room service long day shopping hotel convenient lot great shopping everything walking distance food die eating 5 star fine dining restaurant manage go drink lounge lounge classy feel relaxing yet sophisticated even received massage room convenience home internet tv even think using wanted get away everyday life romantic vacation husband ever taken cannot express happy stayed hotel option glad decided stay rate room inexpensive amount luxury able experience experience priceless definitely share experience anyone everyone recommend hotel
406,deceptive,conrad,positive,MTurk,visit conrad chicago heart downtown luxurious experience bar none lobby immaculate filled ream class style room beautifully adorned especially like flat screen tv wired internet im never happy wireless connection nice find hotel know guest need fast reliable internet connectivity included additional charge view room magnificentdowntown chicago night restaurant spectacular terrace place weather permit cannot get breathtaking view able relax gentle breeze evening dining finest gourmet food dont forget visit health fitness center selection aerobic anaerobic workout equipment staff attentive every need concierge get whatever need ask place stay chicago want pampered luxury
407,deceptive,omni,positive,MTurk,recently wedding omni hotel chicago pleased decision use hotel wedding reception venue first hard one worried hotel would impersonal met staff omni certain way go staff attentive friendly felt wedding important thing hotel highly recommend omni hotel chicago bride dissapointed
408,deceptive,conrad,positive,MTurk,looking luxurious downtown chicago experience conrad chicago place stay room equipped comfortable bed dressed luxurious bedding 42 inch flat screen television spa like bathroom marble vanity soaking tub view downtown chicago take breath away hotel many amenity enjoy including great restaurant bar high speed internet fitness facility laundry service hotel great place stay would recommend anyone looking high quality place stay downtown chicago
409,deceptive,conrad,positive,MTurk,wife checked hotel rough flight los angeles decided treat nice hotel visiting recently graduated son disappointed location could better afforded easy access chicago culture shopping michigan avenue long day exploring city enjoyed fantastic dinner terrace overlooking city halibut cooked right waiter made u feel welcome friendly conversation overall would recommend hotel anyone traveling chicago
410,deceptive,conrad,positive,MTurk,stayed weekend trip chicago come back stay great place front desk clerk helpfulalso loved view nice quiet place upto date super clean def stay highly recommended
411,deceptive,fairmont,positive,MTurk,wow say girlfriend recently went little excursion chicago girl weekend stayed beautiful hotel room beautifully decorated comfortable modern style bed comfortable cozy softest bedding ever felt hotel bed view amazing could even see lake michigan suite dined hotel trip best time aria restaurant elegant yet fun clean great atmosphere staff extremely professional courteous going way ensure stay pleasure moment walked door highly recommended must see next time visit area
412,deceptive,omni,positive,MTurk,luxury comfort combine give wonderful sense relaxation guest omni chicago hotel room cleanest wellfurnished ever seen fourdiamond hotel 676 lounge accommodating late hour perfect relax day work workout room absolutely huge treadmill tv watch working fantastic overall experience omni amazing ill definitely coming back next time im chicago
413,deceptive,hyatt,positive,MTurk,recently traveled chicago business conference lucky enough stay hyatt regency chicago whole experience wonderful room spacious beautiful bed comfortable problem falling asleep normally hotel staff polite courteous delicious breakfast restaurant went conference smile face
414,deceptive,conrad,positive,MTurk,great experience staying conrad chicago service top notch price good everything service outstanding would definitely stay area would suggest anyone looking good quality hotel great location right next shop north bridge
415,deceptive,hyatt,positive,MTurk,husband stayed hyatt regency attending family wedding chicago moment entered beautiful lobby treated returning friend room ready upon arrival impressive viewed online location couldnt convenient access chicago shopping dining area dined sestons chop house highly recommend staff hotel professional work make stay grand experience hyatt regency chicago place stay return windy city
416,deceptive,hyatt,positive,MTurk,moment stepped hotel felt like walking castle everyone serve checking done matter second receptionist friendly one bag still insisted helping carry room loved since quite long flight made sure everything needed wishing happy stay hyatt regency chicago settling resting called room service ordered dinner provided quickly tasted like something 5 star restaurant overall experience positive would glad return hyatt upon next visit
417,deceptive,omni,positive,MTurk,stayed omni chicago hotel recently great experience husband would highly recommend hotel anyone visiting downtown chicago frequent traveler used staying wellmaintained luxury property many amenity omni chicago definitely fit bill first hotel suite stayed one premium suite accommodation definitely luxurious premium bedding nice robe use choice pillow used hypoallergenic one believe could also chosen foam feather pleased find tv plasma found hotel upgraded plasma dont wish use one oldfashioned type tv anymore used plasma home actually two tv suite also additional amenity appreciated highspeed internet access wet bar indoor swimming pool two gorgeous sundecks relaxing outside location perfect right midst miracle mile much practically omnis doorstep also treated windy city massage done comfort luxury suite masseuse excellent used highquality product sensitive skin extremely relaxing pleased find could get omni easy u see omni came highly recommended also wanted mention staff helpful friendly recommending several excellent area restaurant however think best meal omnis 676 restaurant husband raved bonein ribeye carrot soup lake erie silver bass extensive wine list easily able choose wine loved staff guidance lastly hotel staff also highly recommended visit nearby art institute chicago highlight trip loved multiple museum close omni frequent visitor omni future definitely getting inroom massage going pas recommendation friend family choose omni great chicago experience
418,deceptive,fairmont,positive,MTurk,fairmont chicago millenium park hotel provides rich beautiful cultured atmosphere stay felt like royalty unparalleled design scheme beautiful tranquil view mood entire stay one bliss guest service department secondtonone staff throughout hotel obviously concerned pleasing customer making stay wonderful possible dealing staff member fairmont felt guest place food drink selection vast fit king definitely recommend fairmont chicago millenium park friend colleague also greatly look forward next stay
